Ω√ØÃﬂ#4
,øÿØƒﬁóvëfî‘çÜ,ëYê´Ç–Ç∏Ç›(X),ëYê´Ç–Ç∏Ç›(Y),ëYê´Ç–Ç∏Ç›(Z),ëYê´Ç–Ç∏Ç›(XY),ëYê´Ç–Ç∏Ç›(YZ),ëYê´Ç–Ç∏Ç›(ZX)
1,1,-0.00186037132516503,-0.00503982324153185,0.00690019456669688,0.0026484455447644,0.000124575293739326,-0.000170100713148713
2,2,-0.00144728098530322,-0.00532232644036412,0.00676960777491331,0.00775465602055192,-0.00107740540988743,-0.0013746574986726
3,3,-0.000897791876923293,-0.00247917789965868,0.00337696983478963,0.00313466833904386,-0.000945448235142976,-0.000931791553739458
4,4,-0.000146656006108969,-0.000111031251435634,0.000257687264820561,0.000148550752783194,-0.000150645530084148,6.38791025266983e-05
5,5,0,0,0,0,0,0
6,6,0,0,0,0,0,0
7,7,0,0,0,0,0,0
8,8,0,0,0,0,0,0
9,9,0,0,0,0,0,0
10,10,0,0,0,0,0,0
11,11,-0.00111499836202711,-0.00581277767196298,0.00692777615040541,0.00258033559657633,8.36326944408938e-05,-0.00409888196736574
12,12,-0.00105170859023929,-0.00444758543744683,0.00549929402768612,0.00548134138807654,-0.00159211514983326,-0.00428050616756082
13,13,-0.000506142096128315,-0.00126201089005917,0.00176815304439515,0.00123020925093442,-0.00156775279901922,-0.00102860492188483
14,14,2.40300396399107e-05,-6.50766378385015e-05,4.10465981985908e-05,5.68504583497997e-05,-1.43570778163848e-05,1.03907887023524e-05
15,15,0,0,0,0,0,0
16,16,0,0,0,0,0,0
17,17,0,0,0,0,0,0
18,18,0,0,0,0,0,0
19,19,0,0,0,0,0,0
20,20,0,0,0,0,0,0
21,21,8.12937796581537e-05,-0.00551066687330604,0.00542937312275171,0.00127796235028654,-0.00162932940293103,-0.00510531570762396
22,22,-3.46162123605609e-05,-0.0029750841204077,0.00300970044918358,0.00171933497767895,-0.0021783416159451,-0.00249301735311747
23,23,4.18980125687085e-05,-0.00028875088901259,0.000246852869167924,0.000198171313968487,-0.000151035477756523,-0.000136690883664414
24,24,0,0,0,0,0,0
25,25,0,0,0,0,0,0
26,26,0,0,0,0,0,0
27,27,0,0,0,0,0,0
28,28,0,0,0,0,0,0
29,29,0,0,0,0,0,0
30,30,0,0,0,0,0,0
31,31,0.000748691672924906,-0.00334296328946948,0.00259427167475224,-0.000123122794320807,-0.00109326280653477,0.000685348815750331
32,32,0.000369024462997913,-0.00139238336123526,0.00102335889823735,-0.000531469588167965,-0.00123406772036105,0.000491431856062263
33,33,1.15842101422459e-06,-4.61386480310466e-06,3.45544390256691e-06,-1.43638374083821e-06,-4.71074918095837e-06,9.35492039388919e-07
34,34,0,0,0,0,0,0
35,35,0,0,0,0,0,0
36,36,0,0,0,0,0,0
37,37,0,0,0,0,0,0
38,38,0,0,0,0,0,0
39,39,0,0,0,0,0,0
40,40,0,0,0,0,0,0
41,41,0.000280700740404427,-0.000653642346151173,0.000372941576642916,-3.1214403861668e-05,-6.58095232211053e-05,2.59967946476536e-05
42,42,0,0,0,0,0,0
43,43,0,0,0,0,0,0
44,44,0,0,0,0,0,0
45,45,0,0,0,0,0,0
46,46,0,0,0,0,0,0
47,47,0,0,0,0,0,0
48,48,0,0,0,0,0,0
49,49,0,0,0,0,0,0
50,50,0,0,0,0,0,0
51,51,-0.000158256822032854,0.000351058813976124,-0.00019280199194327,4.07944899052382e-05,6.02360196353402e-05,-8.64819521666504e-05
52,52,0,0,0,0,0,0
53,53,0,0,0,0,0,0
54,54,0,0,0,0,0,0
55,55,0,0,0,0,0,0
56,56,0,0,0,0,0,0
57,57,0,0,0,0,0,0
58,58,0,0,0,0,0,0
59,59,0,0,0,0,0,0
60,60,0,0,0,0,0,0
61,61,0,0,0,0,0,0
62,62,0,0,0,0,0,0
63,63,0,0,0,0,0,0
64,64,0,0,0,0,0,0
65,65,0,0,0,0,0,0
66,66,0,0,0,0,0,0
67,67,0,0,0,0,0,0
68,68,0,0,0,0,0,0
69,69,0,0,0,0,0,0
70,70,0,0,0,0,0,0
71,71,0,0,0,0,0,0
72,72,0,0,0,0,0,0
73,73,0,0,0,0,0,0
74,74,0,0,0,0,0,0
75,75,0,0,0,0,0,0
76,76,0,0,0,0,0,0
77,77,0,0,0,0,0,0
78,78,0,0,0,0,0,0
79,79,0,0,0,0,0,0
80,80,0,0,0,0,0,0
81,81,0,0,0,0,0,0
82,82,0,0,0,0,0,0
83,83,0,0,0,0,0,0
84,84,0,0,0,0,0,0
85,85,0,0,0,0,0,0
86,86,0,0,0,0,0,0
87,87,0,0,0,0,0,0
88,88,0,0,0,0,0,0
89,89,0,0,0,0,0,0
90,90,0,0,0,0,0,0
91,91,0,0,0,0,0,0
92,92,0,0,0,0,0,0
93,93,0,0,0,0,0,0
94,94,0,0,0,0,0,0
95,95,0,0,0,0,0,0
96,96,0,0,0,0,0,0
97,97,0,0,0,0,0,0
98,98,0,0,0,0,0,0
99,99,0,0,0,0,0,0
100,100,0,0,0,0,0,0
101,101,0,0,0,0,0,0
102,102,0,0,0,0,0,0
103,103,0,0,0,0,0,0
104,104,0,0,0,0,0,0
105,105,0,0,0,0,0,0
106,106,0,0,0,0,0,0
107,107,0,0,0,0,0,0
108,108,0,0,0,0,0,0
109,109,0,0,0,0,0,0
