Ω√ØÃﬂ#2
,øÿØƒﬁóvëfî‘çÜ,ëYê´Ç–Ç∏Ç›(X),ëYê´Ç–Ç∏Ç›(Y),ëYê´Ç–Ç∏Ç›(Z),ëYê´Ç–Ç∏Ç›(XY),ëYê´Ç–Ç∏Ç›(YZ),ëYê´Ç–Ç∏Ç›(ZX)
1,1,-0.00191098893992603,-0.00593847455456853,0.00784946326166391,0.00394029123708606,-0.00360159808769822,-5.78606741328258e-05
2,2,-0.00179250130895525,-0.00409488938748837,0.0058873905800283,0.0140502909198403,-0.00731391739100218,-0.00430566491559148
3,3,-0.00131555960979313,-0.00142895255703479,0.00274451216682792,0.00597682967782021,-0.00446541514247656,-0.00440001906827092
4,4,-0.000649752619210631,-8.75719852047041e-05,0.00073732458986342,8.11590725788847e-05,-0.000665866828057915,-3.03866399917752e-05
5,5,0.000186256263987161,-0.000574296514969319,0.000388040265534073,0.000246186828007922,0.000162073134561069,-2.64244790741941e-05
6,6,0,0,0,0,0,0
7,7,0,0,0,0,0,0
8,8,0,0,0,0,0,0
9,9,0,0,0,0,0,0
10,10,0,0,0,0,0,0
11,11,-0.00151229184120893,-0.0053964713588357,0.00690876320004463,0.00655926018953323,-0.00171158416196704,-0.0193528588861227
12,12,-0.00158428645227104,-0.0035403217189014,0.00512460805475712,0.0117123210802674,-0.00417298125103116,-0.0168316196650267
13,13,-0.00117312709335238,-0.00127749086823314,0.00245061796158552,0.00330761424265802,-0.00300638703629375,-0.00423369230702519
14,14,-0.000351609487552196,-0.000292970245936885,0.000644579762592912,0.000455766246886924,-0.000477312045404688,-9.19975645956583e-05
15,15,9.79477117653005e-05,-0.000190461621969007,9.25139029277489e-05,0.000123019242892042,0.000136825678055175,-4.15497052017599e-05
16,16,0,0,0,0,0,0
17,17,0,0,0,0,0,0
18,18,0,0,0,0,0,0
19,19,0,0,0,0,0,0
20,20,0,0,0,0,0,0
21,21,-0.00161538482643664,-0.00424156431108713,0.00585694937035441,0.00476833246648312,-0.00281859538517892,-0.0196518506854773
22,22,-0.00129015138372779,-0.00272693182341754,0.00401708343997598,0.0039625377394259,-0.00526231154799461,-0.00713733350858092
23,23,-0.000642613973468542,-0.00112187210470438,0.00176448607817292,0.000961911980994046,-0.00248767458833754,-0.00067949341610074
24,24,-6.90381129970774e-05,-8.42294539324939e-05,0.000153267566929571,0.000238782857195474,-0.000183463635039516,-2.00217236852041e-05
25,25,1.15124657895649e-06,-1.65584117439721e-06,5.04594595440722e-07,1.17334036531247e-06,2.228339553767e-06,-6.37492235000536e-07
26,26,0,0,0,0,0,0
27,27,0,0,0,0,0,0
28,28,0,0,0,0,0,0
29,29,0,0,0,0,0,0
30,30,0,0,0,0,0,0
31,31,-0.000857366947457194,-0.00229553156532347,0.00315289851278067,0.000110773456981406,-0.000682033714838326,-0.000704794481862336
32,32,-0.000310549046844244,-0.0014420278603211,0.00175257690716535,5.06379838043358e-05,-0.00108194653876126,-0.000309685943648219
33,33,3.07357477140613e-05,-0.00038866579416208,0.000357930053723976,6.48974237265065e-05,-0.000165663965162821,-0.000129516411107033
34,34,0,0,0,0,0,0
35,35,0,0,0,0,0,0
36,36,0,0,0,0,0,0
37,37,0,0,0,0,0,0
38,38,0,0,0,0,0,0
39,39,0,0,0,0,0,0
40,40,0,0,0,0,0,0
41,41,9.06868808669969e-05,-0.00048439294914715,0.000393706053728238,-7.34504501451738e-05,-0.000131728986161761,5.04666022607125e-05
42,42,3.26394838339183e-05,-0.000113758018414956,8.1118538219016e-05,-4.09954773203935e-05,-7.19329036655836e-05,-1.31209653773112e-05
43,43,0,0,0,0,0,0
44,44,0,0,0,0,0,0
45,45,0,0,0,0,0,0
46,46,0,0,0,0,0,0
47,47,0,0,0,0,0,0
48,48,0,0,0,0,0,0
49,49,0,0,0,0,0,0
50,50,0,0,0,0,0,0
51,51,-7.49968676245771e-05,0.000147626880789176,-7.26300058886409e-05,1.91946764971362e-05,2.00454123842064e-05,-8.915584476199e-05
52,52,-3.26765148201957e-05,6.52803355478682e-05,-3.26038243656512e-05,3.37996134476271e-05,1.71603278431576e-05,-3.97058065573219e-05
53,53,0,0,0,0,0,0
54,54,0,0,0,0,0,0
55,55,0,0,0,0,0,0
56,56,0,0,0,0,0,0
